,0,1,2,3,4,5,6,7,8,9,10
377,2258,93,24,2585,1.14481842338353,112,567,0.330938123752495,852,2,1
378,1692,89,19,2824,1.66903073286052,284,656,0.47581903276131,726,1,4
379,2321,127,18,3091,1.33175355450237,231,738,0.337642585551331,1046,2,2
380,1860,74,25,2734,1.46989247311828,231,587,0.298571428571429,982,1,3
381,822,21,39,1348,1.63990267639903,109,288,0.563817980022198,371,0,6
382,235,20,11,366,1.55744680851064,30,62,0.669117647058823,73,1,3
383,1430,64,22,2703,1.89020979020979,273,503,0.437574316290131,771,0,6
384,1300,64,20,1727,1.32846153846154,105,304,0.547014413177763,405,2,2
385,1955,83,23,3190,1.63171355498721,366,622,0.394642857142857,953,1,4
386,1094,55,19,2088,1.90859232175503,203,378,0.458104933437745,589,0,6
387,923,34,27,1331,1.44203683640303,118,306,0.50185873605948,374,1,3
388,16,2,8,55,3.4375,4,7,0.91304347826087,10,0,6
389,11477,942,12,17608,1.5341988324475,1815,3860,0.203654485049834,4697,2,2
390,2784,127,21,4621,1.65984195402299,504,906,0.37317149081855,1390,1,4
391,1861,80,23,2666,1.4325631380978,256,573,0.269715352309846,984,1,3
392,1197,43,27,1762,1.47201336675021,173,387,0.428897338403042,655,1,4
393,2213,108,20,3710,1.67645729778581,345,740,0.391426282051282,1059,0,5
394,1106,63,17,1683,1.52169981916817,157,362,0.473067915690867,627,1,3
395,1727,77,22,2979,1.72495657209033,271,532,0.395833333333333,839,0,5
396,465,21,22,646,1.38924731182796,61,146,0.515625,278,2,2
397,161,9,17,225,1.39751552795031,15,40,0.714285714285714,31,2,2
398,2027,125,16,2528,1.24716329551061,175,717,0.344283837056505,871,2,1
399,1915,127,15,2161,1.12845953002611,98,720,0.317533364012885,974,2,0
400,4,1,4,9,2.25,2,3,0.5,2,0,6
401,3959,154,25,6134,1.54938115685779,627,1367,0.335388680907289,1933,1,4
402,817,28,29,1229,1.50428396572827,125,259,0.429359823399559,477,1,4
403,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
404,1702,85,20,2582,1.51703877790834,235,516,0.444102564102564,865,1,3
405,16,2,8,30,1.875,3,7,0.916666666666667,10,0,5
406,1827,79,23,2414,1.32129173508484,170,538,0.321912013536379,833,2,2
407,755,26,29,1143,1.51390728476821,120,266,0.467455621301775,438,1,4
408,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
409,10748,198,54,15185,1.41282098995162,1111,3810,0.303542045552957,5540,0,5
410,16,2,8,40,2.5,3,6,0.916666666666667,10,0,6
411,977,8,122,1736,1.77686796315251,196,354,0.527566539923954,464,0,6
412,2638,103,25,4232,1.60424564063685,491,845,0.355794270833333,1339,1,4
413,671,27,24,1011,1.50670640834575,96,229,0.46100278551532,369,1,4
414,945,55,17,1547,1.63703703703704,163,314,0.455216989843029,475,1,4
415,8459,508,16,10731,1.26858966780943,600,2581,0.243273657289003,4122,2,1
416,1199,48,24,1765,1.4720600500417,162,407,0.428985507246377,572,1,3
417,183,9,20,249,1.36065573770492,19,40,0.655813953488372,35,2,2
418,18889,784,24,27800,1.47175604849383,2449,5895,0.164094006396885,8355,1,3
419,18869,1293,14,29308,1.55323546557846,2969,6964,0.192644043683836,7942,1,3
420,2090,119,17,2732,1.30717703349282,180,756,0.309584393553859,1030,2,2
421,951,5,190,1292,1.35856992639327,94,396,0.387906976744186,569,0,6
422,942,35,26,1470,1.56050955414013,157,343,0.446529080675422,551,1,4
423,1611,103,15,2811,1.74487895716946,283,636,0.393362350380849,776,0,5
424,16,2,8,39,2.4375,4,7,0.916666666666667,10,0,6
425,16,2,8,44,2.75,3,6,0.916666666666667,10,0,6
426,98,6,16,179,1.8265306122449,20,29,0.660714285714286,49,0,5
427,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
428,781,39,20,1269,1.62483994878361,132,298,0.456692913385827,401,1,4
429,1764,49,36,2932,1.66213151927438,275,697,0.414307771487391,891,0,6
430,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
431,1076,34,31,1751,1.62732342007435,153,452,0.390361445783132,586,0,5
432,1822,40,45,2478,1.36004390779363,211,534,0.185669456066946,828,1,4
433,376,15,25,521,1.38563829787234,40,118,0.525059665871122,172,2,2
434,1741,71,24,2106,1.20964962665135,146,671,0.320182094081942,803,2,1
435,1296,23,56,1542,1.18981481481481,115,398,0.404820766378245,672,1,4
436,385,18,21,514,1.33506493506494,24,121,0.58891454965358,143,2,2
437,1778,104,17,2918,1.64116985376828,305,611,0.411820781696854,897,1,4
438,1416,33,42,2075,1.46539548022599,174,564,0.461538461538462,794,0,5
439,10680,197,54,15011,1.40552434456929,983,4034,0.310515356585112,5564,0,5
440,987,23,42,1459,1.47821681864235,136,375,0.448438978240303,486,0,5
441,3755,138,27,6011,1.60079893475366,629,1353,0.346063730084349,1823,0,5
442,8,1,8,13,1.625,1,6,1,1,1,3
443,1005,36,27,1515,1.50746268656716,153,305,0.402014652014652,533,1,4
444,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
445,1210,69,17,2105,1.7396694214876,222,444,0.466491458607096,578,0,5
446,2386,120,19,3811,1.59723386420788,391,852,0.33960396039604,988,1,4
447,1379,53,26,2447,1.77447425670776,249,523,0.442654639175258,691,0,5
448,787,9,87,999,1.26937738246506,77,279,0.443813847900113,360,0,6
449,3912,171,22,6151,1.57234151329243,587,1291,0.335872877666522,1870,1,4
450,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
451,705,44,16,1396,1.98014184397163,138,254,0.492974238875878,281,0,6
452,1930,111,17,2453,1.27098445595855,166,694,0.317467652495379,1019,2,1
453,24,2,12,30,1.25,1,4,0.970588235294117,0,2,1
454,2073,88,23,2538,1.22431259044863,204,596,0.42200328407225,997,2,2
455,882,16,55,1307,1.48185941043084,128,325,0.46421052631579,498,0,6
456,890,38,23,1272,1.42921348314607,106,242,0.427466150870406,438,1,3
457,38219,2628,14,59583,1.55898898453649,5835,12451,0.17613203385072,15478,1,3
458,1099,44,24,1673,1.52229299363057,163,383,0.451534733441034,601,1,4
459,1118,74,15,2064,1.84615384615385,188,392,0.402664692820133,547,0,5
460,1384,44,31,2044,1.47687861271676,184,483,0.479235332893869,692,1,4
461,596,37,16,1260,2.11409395973154,121,216,0.507982583454282,251,0,6
462,1,1,1,3,3,1,2,1,1,0,6
463,1467,97,15,2320,1.58145875937287,238,521,0.444257703081233,715,1,3
464,8,1,8,14,1.75,2,5,1,1,1,4
465,1850,72,25,2607,1.40918918918919,208,596,0.291193181818182,936,1,3
466,4,1,4,9,2.25,2,3,0.5,2,0,6
467,759,23,33,1240,1.63372859025033,152,260,0.501199040767386,440,0,5
468,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
469,1049,11,95,1455,1.38703527168732,105,421,0.403100775193798,570,0,6
470,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
471,16544,317,52,23123,1.397666827853,1480,6125,0.290270057829431,8353,0,5
472,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
473,3258,174,18,4798,1.47268262737876,404,1078,0.378071833648393,1653,1,3
474,53,7,7,75,1.41509433962264,5,20,0.742424242424242,23,2,1
475,3983,249,15,5931,1.48907858398192,495,1214,0.305825242718447,1729,2,2
476,644,37,17,825,1.28105590062112,60,227,0.492496589358799,350,2,1
477,2445,140,17,3199,1.30838445807771,213,840,0.267309064953605,1193,2,2
478,3101,171,18,4507,1.4534021283457,317,970,0.325040562466198,1277,2,2
479,29128,1667,17,46595,1.59966355396869,5070,8880,0.195858920710831,12630,1,4
480,1269,29,43,1870,1.4736012608353,145,442,0.376153300212917,653,0,5
481,480,25,19,639,1.33125,52,156,0.603202846975089,256,2,2
482,53,7,7,82,1.54716981132075,5,17,0.742424242424242,23,2,2
483,2129,125,17,2679,1.25833724753405,157,726,0.306930693069307,1075,2,1
484,943,63,14,1369,1.45174973488865,105,248,0.429203539823009,374,2,2
485,1042,64,16,1924,1.84644913627639,182,360,0.437553101104503,475,0,5
486,182,13,14,330,1.81318681318681,40,59,0.62200956937799,68,0,5
487,1498,75,19,2230,1.48865153538051,199,447,0.3480251860332,746,1,3
488,20261,1040,19,32247,1.59157988253295,3540,6360,0.223565193348343,8908,1,4
489,4,1,4,9,2.25,2,3,0.5,2,0,6
490,1889,82,23,2846,1.50661725780836,235,562,0.356311548791406,916,1,3
491,95,8,11,294,3.09473684210526,38,63,0.216911764705882,38,0,6
492,344,13,26,439,1.27616279069767,60,85,0.564032697547684,191,2,2
493,53,7,7,82,1.54716981132075,8,20,0.742424242424242,23,2,2
494,3449,207,16,5027,1.4575239199768,443,1156,0.343403826787513,1825,2,2
495,709,11,64,1029,1.45133991537377,93,201,0.501315789473684,375,0,6
496,1247,74,16,2274,1.82357658380112,235,497,0.436789297658863,637,0,5
497,1295,114,11,1937,1.4957528957529,167,394,0.478604344963792,691,2,2
498,2110,119,17,3309,1.56824644549763,259,808,0.367959949937422,1140,1,3
499,98,6,16,175,1.78571428571429,20,29,0.660714285714286,49,0,5
500,53,7,7,75,1.41509433962264,5,18,0.742424242424242,23,2,1
501,1216,52,23,1988,1.63486842105263,207,467,0.36628733997155,747,1,4
502,3839,210,18,5666,1.47590518364157,529,1326,0.338002296211251,2057,1,3
503,513,19,27,771,1.50292397660819,89,157,0.525663716814159,283,1,4
504,1378,34,40,2083,1.51161103047896,196,563,0.51413543721236,806,0,5
505,3812,143,26,6194,1.62486883525708,698,1272,0.321743161798795,1964,0,5
506,18725,692,27,30591,1.63369826435247,3331,5807,0.204147182466582,8406,0,5
507,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
508,1411,267,5,1556,1.10276399716513,219,149,0.545871559633028,279,2,0
509,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
510,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
511,53,7,7,73,1.37735849056604,5,15,0.742424242424242,23,2,1
512,98,6,16,173,1.76530612244898,20,29,0.660714285714286,49,0,5
513,552,30,18,911,1.65036231884058,133,216,0.484848484848485,314,1,4
514,98,6,16,169,1.72448979591837,20,29,0.660714285714286,49,0,5
515,1784,50,35,2867,1.60706278026906,308,596,0.42638036809816,1127,0,5
516,0,1,0,0,1,0,1,0.1,0,2,0
517,98,6,16,171,1.74489795918367,20,29,0.660714285714286,49,0,5
518,990,37,26,1607,1.62323232323232,224,359,0.446714031971581,569,0,5
519,53,7,7,75,1.41509433962264,5,17,0.742424242424242,23,2,1
520,892,46,19,1345,1.50784753363229,152,317,0.445564516129032,501,1,3
521,16,2,8,29,1.8125,3,6,0.91304347826087,10,1,4
522,98,6,16,171,1.74489795918367,20,29,0.660714285714286,49,0,5
523,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
524,53,7,7,79,1.49056603773585,6,18,0.742424242424242,23,2,2
525,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
526,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
527,646,35,18,1231,1.90557275541796,176,264,0.491298527443106,349,0,6
528,366,9,40,818,2.23497267759563,126,179,0.591939546599496,185,0,6
529,53,7,7,76,1.43396226415094,4,20,0.742424242424242,23,2,2
530,1260,43,29,2117,1.68015873015873,272,476,0.384397163120567,779,0,5
531,98,6,16,169,1.72448979591837,20,29,0.660714285714286,49,0,5
532,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
533,98,6,16,169,1.72448979591837,20,29,0.660714285714286,49,0,5
534,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
535,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
536,1065,37,28,1664,1.56244131455399,199,338,0.359256128486898,609,1,4
537,855,41,20,1331,1.55672514619883,162,313,0.442959917780062,427,1,4
538,432,19,22,744,1.72222222222222,104,164,0.413721413721414,272,0,5
539,547,23,23,960,1.75502742230347,167,212,0.451664025356577,279,0,5
540,561,20,28,1012,1.80392156862745,145,198,0.467084639498433,345,0,6
541,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
542,27895,1462,19,40731,1.46015414948916,3045,9068,0.151556640276207,15484,2,2
543,3184,161,19,4325,1.35835427135678,379,1175,0.382978723404255,1064,2,2
544,4727,294,16,7129,1.50814470065581,605,1609,0.268510849759814,2607,1,3
545,492,23,21,663,1.34756097560976,67,173,0.518072289156626,258,2,2
546,90,7,12,117,1.3,7,37,0.8125,48,2,1
547,2077,69,30,3381,1.62782859894078,250,767,0.419354838709678,839,0,5
548,46,3,15,74,1.60869565217391,10,25,0.843137254901961,27,1,4
549,2052,127,16,2482,1.20955165692008,153,762,0.307333615938957,1037,2,1
550,9,1,9,12,1.33333333333333,1,5,1,3,2,1
551,11,1,11,18,1.63636363636364,0,6,1,5,1,3
552,2263,111,20,2746,1.21343349536014,216,665,0.402277039848197,1130,2,1
553,2345,110,21,2781,1.18592750533049,209,695,0.420919290626131,1154,2,1
554,4146,298,13,5711,1.37747226242161,388,1512,0.343849248359094,2295,2,2
555,1140,47,24,1521,1.33421052631579,102,363,0.44241461477363,519,2,2
556,2118,131,16,2827,1.33474976392823,184,760,0.310876623376623,1032,2,2
557,3675,177,20,5039,1.37115646258503,350,1387,0.344635504964882,1971,2,2
558,98,6,16,171,1.74489795918367,20,29,0.660714285714286,49,0,5
559,12441,863,14,15964,1.28317659352142,839,4367,0.145558305830583,6932,2,1
560,19,1,19,32,1.68421052631579,3,3,0.95,12,1,4
561,642,26,24,858,1.33644859813084,81,245,0.504685408299866,356,2,2
562,182,13,14,241,1.32417582417582,12,67,0.686635944700461,50,2,1
563,20,1,20,34,1.7,5,8,0.952380952380952,9,0,5
564,950,36,26,1241,1.30631578947368,60,342,0.497340425531915,448,2,2
565,2510,143,17,3265,1.300796812749,211,770,0.309637229754489,1212,2,2
566,34,2,17,44,1.29411764705882,3,12,0.722222222222222,15,2,1
567,6447,396,16,9016,1.39847991313789,727,2293,0.212286527514231,2427,2,2
568,2620,97,27,3713,1.41717557251908,279,920,0.355366492146597,1473,1,3
569,746,45,16,999,1.33914209115282,50,244,0.533484676503973,263,2,2
570,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
571,2806,180,15,5048,1.79900213827512,613,858,0.337987355110643,1213,0,5
572,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
573,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
574,1459,37,39,2233,1.53050034270048,204,514,0.413136893799877,624,0,5
575,98,6,16,161,1.64285714285714,20,28,0.660714285714286,49,1,4
576,98,6,16,167,1.70408163265306,20,29,0.669565217391304,49,1,4
577,7710,308,25,12559,1.62892347600519,1443,2676,0.126333520494104,4131,0,5
578,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
579,1622,73,22,2621,1.61590628853268,268,576,0.325307950727884,836,1,4
580,53,7,7,74,1.39622641509434,3,20,0.742424242424242,23,2,1
581,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
582,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
583,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
584,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
585,1282,52,24,2218,1.73010920436817,286,471,0.39945836154367,685,0,5
586,67,6,11,113,1.6865671641791,11,22,0.703703703703704,34,1,4
587,79,6,13,120,1.51898734177215,11,21,0.688888888888889,37,2,2
588,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
589,2527,152,16,4301,1.70201820340325,456,928,0.334728033472803,1325,1,4
590,1702,131,12,3157,1.85487661574618,402,604,0.364718054837041,895,0,5
591,97,4,24,134,1.38144329896907,7,39,0.706422018348624,52,2,2
592,53,7,7,71,1.33962264150943,3,20,0.742424242424242,23,2,1
593,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
594,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
595,98,6,16,172,1.75510204081633,20,29,0.660714285714286,49,0,5
596,53,7,7,73,1.37735849056604,5,20,0.742424242424242,23,2,1
597,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
598,97,4,24,134,1.38144329896907,7,39,0.706422018348624,52,2,2
599,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
600,938,18,52,1683,1.79424307036247,235,307,0.509056244041945,503,0,6
601,638,12,53,1198,1.87774294670846,182,208,0.52544704264099,336,0,6
602,1746,69,25,3237,1.85395189003436,457,661,0.446419990389236,869,0,6
603,16,2,8,34,2.125,4,7,0.91304347826087,10,0,6
604,98,6,16,175,1.78571428571429,20,29,0.660714285714286,49,0,5
605,2592,154,16,3828,1.47685185185185,282,885,0.411430481283422,1242,2,2
606,1036,54,19,1762,1.7007722007722,195,355,0.439773645917542,470,0,5
607,1007,55,18,1598,1.58689175769613,137,343,0.569395017793594,390,1,4
608,113,4,28,163,1.44247787610619,19,47,0.704,58,1,3
609,1599,33,48,2432,1.52095059412133,228,577,0.468992248062015,887,0,6
610,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
611,16,2,8,56,3.5,4,6,0.91304347826087,10,0,6
612,2019,45,44,3628,1.79692917285785,357,754,0.463644524236984,808,0,6
613,1079,67,16,2011,1.86376274328082,263,404,0.53840063341251,533,0,5
614,1351,46,29,2499,1.84974093264249,300,525,0.544973544973545,581,0,6
615,53,7,7,73,1.37735849056604,5,18,0.742424242424242,23,2,1
616,3042,156,19,4995,1.64201183431953,567,1241,0.216454997239094,1493,1,4
617,1756,65,27,2662,1.51594533029613,227,500,0.406356968215159,771,1,4
618,735,26,28,1274,1.73333333333333,162,290,0.517533252720677,365,0,5
619,743,29,25,1248,1.67967698519515,120,303,0.407922912205568,391,0,5
620,771,39,19,1031,1.33722438391699,90,281,0.471719457013575,413,2,2
621,1481,69,21,2455,1.65766374071573,223,455,0.44634703196347,603,1,4
622,98,6,16,182,1.85714285714286,20,29,0.660714285714286,49,0,5
623,2115,45,47,3283,1.55224586288416,265,630,0.231850117096019,904,0,6
624,98,6,16,174,1.77551020408163,20,29,0.660714285714286,49,0,5
625,16,3,5,32,2,4,8,1,11,0,5
626,16,2,8,54,3.375,4,7,0.91304347826087,10,0,6
627,98,6,16,184,1.87755102040816,20,29,0.660714285714286,49,0,5
628,18057,1337,13,25012,1.38516918646508,1868,5852,0.167495008708211,6641,2,2
629,1264,22,57,1434,1.13449367088608,70,379,0.392488954344624,547,1,4
630,16,2,8,34,2.125,3,7,0.916666666666667,10,0,6
631,1900,75,25,2794,1.47052631578947,215,701,0.398359161349134,1003,1,3
632,16,2,8,46,2.875,3,6,0.91304347826087,10,0,6
633,825,42,19,1196,1.44969696969697,100,306,0.491752577319588,411,2,2
634,762,40,19,1093,1.43438320209974,74,278,0.480128893662728,413,2,2
635,1440,53,27,2050,1.42361111111111,140,521,0.408808582721626,687,1,3
636,18,1,18,34,1.88888888888889,6,8,0.954545454545455,9,0,6
637,700,31,22,984,1.40571428571429,78,261,0.491358024691358,376,2,2
638,1006,32,31,1386,1.37773359840954,94,367,0.421238938053097,497,1,3
639,1693,114,14,2226,1.314825753101,170,670,0.329568788501027,825,2,1
640,875,21,41,1205,1.37714285714286,84,342,0.460978147762747,486,1,4
641,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
642,255,15,17,358,1.40392156862745,16,69,0.726027397260274,25,2,2
643,1138,58,19,1913,1.68101933216169,177,442,0.470454545454546,527,1,4
644,732,10,73,754,1.03005464480874,38,175,0.400717703349282,258,1,4
645,1348,30,44,1868,1.38575667655786,143,409,0.28695652173913,647,0,5
646,648,9,72,862,1.33024691358025,45,277,0.385049365303244,305,0,6
647,2618,88,29,3713,1.41825821237586,282,991,0.341362697866483,1265,1,3
648,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
649,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
650,1176,51,23,1891,1.60799319727891,196,421,0.376266280752532,615,1,4
651,6,1,6,15,2.5,3,3,1,3,0,6
652,16,2,8,40,2.5,4,6,0.91304347826087,10,0,6
653,2158,102,21,2654,1.22984244670992,169,793,0.326760563380282,887,2,1
654,10,1,10,17,1.7,3,7,0.923076923076923,1,1,4
655,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
656,2646,193,13,3464,1.30914588057445,270,952,0.426394293125811,1432,2,1
657,209,10,20,291,1.39234449760766,21,69,0.736,62,2,2
658,732,53,13,1312,1.79234972677596,183,291,0.478902953586498,346,0,5
659,2632,164,16,3830,1.45516717325228,318,1009,0.272843450479233,1494,2,2
660,560,31,18,1274,2.275,152,282,0.538129496402878,271,0,6
661,16,2,8,30,1.875,3,6,0.91304347826087,10,0,5
662,1914,115,16,2480,1.2957157784744,189,767,0.3125,974,2,1
663,1237,68,18,1981,1.60145513338723,166,420,0.483983286908078,611,1,4
664,820,68,12,1296,1.58048780487805,101,284,0.393994540491356,415,1,3
665,1603,50,32,2590,1.61572052401747,252,670,0.371923937360179,835,0,5
666,565,33,17,1286,2.27610619469027,157,283,0.540114613180516,271,0,6
667,197,15,13,243,1.23350253807107,23,74,0.666666666666667,110,2,1
668,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
669,45,3,15,81,1.8,12,23,0.867924528301887,11,0,5
670,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
671,16,2,8,32,2,4,7,0.91304347826087,10,0,6
672,1357,74,18,2100,1.54753131908622,227,555,0.368181818181818,637,1,3
673,2,1,2,3,1.5,0,2,1,2,2,2
674,2474,104,23,3539,1.43047696038804,279,830,0.284628670120898,1437,1,3
675,2372,70,33,4471,1.88490725126476,585,966,0.324537219377708,1324,0,6
676,1870,69,27,2329,1.24545454545455,188,768,0.320301460197833,842,2,2
677,0,1,0,0,1,0,1,0.1,0,2,0
678,760,75,10,1091,1.43552631578947,100,249,0.558855885588559,355,2,2
679,333,15,22,474,1.42342342342342,37,111,0.644986449864499,224,2,2
